landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
NEG00933,0,48_75,test,80.84029382582476,6.793180455773734,1650.2708740234375,25.412431716918945
NEG00934,0,44_84,train,80.52363465715551,7.653480582201987,161.34457397460938,3.605163097381592
NEG00935,0,44_83,test,80.52169152632034,7.569084066574144,206.55178833007807,13.732940673828123
NEG00936,0,44_77,train,80.47812802427755,6.988151636976348,304.09259033203125,14.15575122833252
NEG00937,0,46_76,train,80.67380713915503,6.943808226638589,1294.91943359375,14.649682998657228
NEG00938,0,47_76,train,80.76351036403766,6.939764161174657,1983.228515625,11.826269149780272
NEG00939,0,43_74,train,80.38322052744098,6.758011133386749,45.239349365234375,8.482821464538574
NEG00940,0,42_76,val,80.29642947086847,6.889057303754517,240.69796752929688,20.454986572265625
NEG00941,0,42_79,train,80.30282836622322,7.176678768925233,208.19476318359372,15.62346649169922
NEG00942,0,47_77,val,80.72866397831089,7.02393560463171,1831.0875244140625,21.402278900146484
NEG00943,0,42_76,val,80.27607928902104,6.925898323475438,46.69010925292969,14.14622688293457
NEG00944,0,46_76,train,80.65222084192509,6.89644054771503,1469.6036376953125,18.193199157714844
NEG00945,0,45_84,train,80.57825170346447,7.610381972531054,1006.4395751953124,26.46586227416992
NEG00946,0,48_75,test,80.87683409644178,6.856245750905767,1284.89453125,16.469058990478516
NEG00947,0,42_80,train,80.30094337004921,7.24176383642833,162.77911376953125,8.272025108337402
NEG00948,0,43_75,train,80.43420961710294,6.790522088128322,293.3630676269531,10.051676750183104
NEG00949,0,44_78,train,80.53012148346984,7.1390260282885,678.9368896484375,16.273263931274414
NEG00950,0,44_82,val,80.53091475812458,7.433757664250604,199.2984313964844,6.122654914855957
NEG00951,0,46_75,val,80.65178986148493,6.826317238704584,1354.748291015625,8.938587188720703
NEG00952,0,44_76,test,80.46303537692656,6.929996717539953,749.2520751953125,40.71636962890625
NEG00953,0,44_80,train,80.51065508945408,7.32083039803779,228.69798278808597,13.030560493469238
NEG00954,0,47_85,val,80.73608517651466,7.775798026486315,275.09527587890625,14.150150299072266
NEG00955,0,44_78,train,80.4907916409116,7.1104451666408295,708.7701416015625,20.345481872558597
NEG00956,0,42_76,val,80.30253822110173,6.931193473745554,98.8095245361328,16.69426727294922
NEG00957,0,41_79,test,80.2658721294923,7.156180733890187,127.53565216064452,17.786251068115234
NEG00958,0,49_80,train,80.99225145153585,7.281472029400809,106.16520690917967,5.187129974365234
NEG00959,0,41_76,train,80.20379407311933,6.901292188172159,178.80514526367188,16.433225631713867
NEG00960,0,46_85,val,80.72628597833273,7.751119313907548,216.8297576904297,2.660123348236084
NEG00961,0,45_78,test,80.58597571909733,7.1159144428023895,706.826416015625,14.139524459838867
NEG00962,0,48_76,train,80.87990137585713,6.963521058598084,1259.387451171875,22.784887313842773
NEG00963,0,42_80,train,80.28836903995936,7.322559203197491,88.78956604003906,8.026987075805664
NEG00964,0,42_81,test,80.32302742117494,7.392659086945352,126.8301239013672,4.242411136627197
NEG00965,0,46_75,val,80.70279976634406,6.868773066832506,1411.8074951171875,12.17398452758789
NEG00966,0,42_80,train,80.36187845980982,7.278220554391385,220.8521423339844,17.929229736328125
NEG00967,0,44_84,train,80.52820525124224,7.626413827599554,223.13308715820312,11.862363815307615
NEG00968,0,44_80,train,80.48736842343504,7.239314541753949,300.737060546875,14.232361793518066
NEG00969,0,39_72,train,80.02239115234276,6.539690501669145,28.003700256347656,8.338945388793945
NEG00970,0,47_78,test,80.76031644560389,7.115153460447796,1098.1573486328125,13.764103889465332
NEG00971,0,42_87,train,80.36472314401851,7.929601314363515,119.27169799804688,2.2157466411590576
NEG00972,0,47_84,train,80.77479785203452,7.652709608539844,185.6549530029297,4.070368766784668
NEG00973,0,48_79,train,80.89670063544294,7.202526024684595,227.0,0.0
NEG00974,0,43_82,train,80.42499854972539,7.469572963814796,174.5684814453125,11.93752384185791
NEG00975,0,49_83,test,80.92636675199755,7.565689611585366,109.0404052734375,4.939115524291992
NEG00976,0,48_84,train,80.90214299473988,7.660828877739153,123.7148208618164,5.654152870178223
NEG00977,0,40_75,train,80.14843792512926,6.792414390622309,43.95832824707031,7.217959880828857
NEG00978,0,46_82,train,80.64297468149849,7.419697829561094,365.2064208984375,7.468469619750977
NEG00979,0,41_81,val,80.2016264580328,7.333139565753563,60.79924774169922,3.874092102050781
NEG00980,0,51_76,test,81.13794324138352,6.902997469163132,857.845458984375,13.152484893798828
NEG00981,0,49_75,test,80.9360370671697,6.874935296763245,1183.787109375,12.613251686096191
NEG00982,0,43_84,test,80.38850846038592,7.601980649368259,109.80259704589844,3.6214425563812256
NEG00983,0,41_81,val,80.24439181255876,7.368337730360138,69.37945556640625,3.925038576126098
NEG00984,0,44_77,train,80.51590221942072,7.053821261757954,743.6729736328125,20.79798126220703
NEG00985,0,45_82,train,80.59637662046137,7.481633694095961,760.6959838867188,14.710101127624512
NEG00986,0,44_75,test,80.49429618395548,6.845598450503472,1592.712646484375,29.39248275756836
NEG00987,0,41_80,test,80.26550282071705,7.237682376158549,121.2958984375,13.323711395263672
NEG00988,0,49_81,val,80.95778302729005,7.334621951817065,332.0333251953125,22.891246795654297
NEG00989,0,46_82,train,80.66031598361413,7.492848226352221,449.8335571289063,16.258586883544922
NEG00990,0,52_79,test,81.18535159209766,7.157825051704313,271.9101257324219,4.335658073425293
NEG00991,0,49_80,train,80.99925493955458,7.301826033961646,83.76008605957031,10.191009521484377
NEG00992,0,43_83,train,80.381401335295,7.51106991927888,115.12521362304688,3.301316022872925
NEG00993,0,47_75,train,80.80613892150268,6.8122750141456105,2134.80322265625,6.471612930297852
NEG00994,0,48_75,test,80.82512871846045,6.789963826779382,2081.224609375,17.842823028564453
NEG00995,0,48_74,val,80.83482957003943,6.777716261293927,1398.214599609375,29.048933029174805
NEG00996,0,48_81,val,80.89222367990091,7.3452113772623955,594.5458984375,11.059459686279297
NEG00997,0,46_79,test,80.6746162171442,7.148141442097908,903.95849609375,15.256020545959473
NEG00998,0,50_75,test,81.07518394584339,6.816422199553163,743.6446533203125,22.668426513671875
NEG00999,0,41_77,train,80.24641768194898,7.038917526859831,29.423553466796875,6.29502534866333
NEG01000,0,48_83,val,80.84517893541415,7.553048260508568,256.7470092773437,10.305070877075195
NEG01001,0,46_89,train,80.68051546575927,8.090744540562724,168.05731201171875,2.811231136322021
NEG01002,0,45_83,train,80.5950238093562,7.569879260102197,408.3936462402344,6.799952030181885
NEG01003,0,47_79,train,80.74290149003899,7.234398300173629,475.4631958007813,16.449716567993164
NEG01004,0,45_81,train,80.61751737604843,7.407715518829967,614.4913330078125,16.751941680908203
NEG01005,0,47_76,train,80.81855184197502,6.9628305191042,1958.3790283203125,12.576822280883787
NEG01006,0,41_75,val,80.21795011242244,6.8347753109238925,140.74954223632812,12.67231559753418
NEG01007,0,41_79,test,80.21194511626113,7.199643890824088,131.7027587890625,13.905686378479004
NEG01008,0,44_84,train,80.50858985869051,7.639481062982666,153.78472900390625,2.962873935699463
NEG01009,0,44_75,test,80.46994771352986,6.796791647342573,1041.54296875,26.840993881225582
NEG01010,0,47_84,train,80.79286781961112,7.602646065849669,526.5454711914062,16.993518829345703
NEG01011,0,44_84,train,80.52274812617868,7.616769806523528,202.10157775878903,6.977745056152344
NEG01012,0,43_83,train,80.4486813286008,7.588248771619338,133.9862518310547,3.8819305896759033
NEG01013,0,43_83,train,80.39993608909066,7.5327428599832755,117.6156234741211,3.7408742904663086
NEG01014,0,45_85,val,80.54933072994645,7.743184625625056,226.30470275878903,6.3826904296875
NEG01015,0,46_88,val,80.70222323372185,8.035571946253436,181.93099975585935,1.9355629682540891
NEG01016,0,53_75,train,81.29828665774212,6.86860692158325,176.19708251953125,4.374627113342285
NEG01017,0,42_79,train,80.31029153471019,7.189279153235298,86.14349365234375,14.578258514404297
NEG01018,0,48_75,test,80.86855170189624,6.850079439138386,1334.869384765625,13.656904220581056
NEG01019,0,41_76,train,80.22766038461354,6.897645713926311,44.54615020751953,8.429197311401367
NEG01020,0,49_79,val,80.99125469125988,7.235392412112038,153.7552490234375,11.58953857421875
NEG01021,0,45_78,test,80.5510982083013,7.106081480884922,771.247802734375,25.26542854309082
NEG01022,0,47_79,train,80.7351284325082,7.227274428679597,570.877685546875,13.675359725952148
NEG01023,0,50_75,test,81.06917517759726,6.810629419987244,834.6997680664062,20.23453140258789
NEG01024,0,42_76,val,80.2924913346483,6.92998354778656,159.25448608398438,15.670113563537598
NEG01025,0,46_80,val,80.66739243356874,7.238986769159631,795.9456787109375,10.73265266418457
NEG01026,0,50_79,train,81.01546673528665,7.176476243752265,157.05584716796875,10.59292984008789
NEG01027,0,45_80,val,80.56440821006701,7.268758138639793,523.24072265625,13.524423599243164
NEG01028,0,41_80,test,80.24706515351548,7.304180606583836,106.22129821777344,12.701168060302734
NEG01029,0,41_79,test,80.22316945318559,7.189629672709726,91.0994873046875,7.60137939453125
NEG01030,0,42_78,train,80.34618336651637,7.117142772187351,293.2613525390625,15.702796936035156
NEG01031,0,52_77,test,81.24038800447613,6.970467790483968,428.2767639160156,19.299840927124023
NEG01032,0,51_78,test,81.1775932528318,7.129108649718086,305.97320556640625,7.852421283721924
NEG01033,0,50_81,test,81.01925099786915,7.402735389776966,93.24861145019533,2.2304112911224365
NEG01034,0,43_82,train,80.3761800321148,7.467612285699785,140.123046875,8.218533515930176
NEG01035,0,49_82,train,80.93250864003755,7.498370835598656,97.88209533691406,4.798096179962158
NEG01037,0,50_79,train,81.0027043622022,7.195035508495162,117.02566528320312,6.236762046813965
NEG01038,0,42_76,val,80.32639266355746,6.916947229405338,267.14569091796875,18.69861602783203
NEG01039,0,49_81,val,80.95080892552578,7.33687859244747,147.794677734375,16.435932159423828
NEG01040,0,44_76,test,80.49423060277024,6.964436378132815,430.76416015625,25.81382751464844
NEG01041,0,47_75,train,80.79269406917982,6.856380291669681,2000.8740234375,21.39823532104492
NEG01042,0,44_77,train,80.54368823197177,7.0531616073825525,623.8513793945312,10.332961082458496
NEG01043,0,52_79,test,81.22055001114747,7.17085465239509,267.9913330078125,4.773304462432861
NEG01044,0,41_76,train,80.2448099347782,6.925549604854646,104.31295776367188,19.399147033691406
NEG01045,0,44_80,train,80.46515872996666,7.245849987658413,213.9634704589844,7.183748245239258
NEG01046,0,41_81,val,80.24699170465355,7.389255999653112,71.58358764648438,6.322260856628418
NEG01047,0,45_79,train,80.60323009513678,7.193714771275161,492.42523193359375,10.933818817138672
NEG01048,0,51_76,test,81.168347532956,6.923253433189067,888.7305297851562,18.251129150390625
NEG01049,0,40_75,train,80.15166001468563,6.799952386423307,49.39068603515625,10.725393295288086
NEG01050,0,47_78,test,80.75506496956804,7.088125901352768,1613.0460205078125,14.247963905334473
NEG01051,0,41_81,val,80.22959341453803,7.361213968394921,94.65625,10.162239074707031
NEG01052,0,45_79,train,80.55974432538272,7.229403874106842,558.407470703125,13.560903549194336
NEG01053,0,45_76,test,80.60538309636107,6.909861930913582,1258.202392578125,11.445074081420898
NEG01054,0,45_80,val,80.56196851009567,7.292715148646683,538.041015625,10.568140029907228
NEG01055,0,41_76,train,80.26155508766954,6.919140683025379,179.18934631347656,14.619988441467283
NEG01056,0,43_87,train,80.36820627943467,7.910376112306912,143.81463623046875,10.559064865112305
NEG01057,0,42_87,train,80.36048760434187,7.940276910557896,120.01536560058594,2.46235466003418
NEG01058,0,44_85,val,80.5425112496706,7.717957021691839,270.5339050292969,9.743234634399414
NEG01059,0,48_75,test,80.83081769988306,6.8489719766030905,1894.453369140625,11.992597579956056
NEG01060,0,51_76,test,81.10805446638089,6.926928610301598,1401.5206298828125,35.846370697021484
NEG01061,0,41_75,val,80.19300819624932,6.842895033632546,193.22637939453125,12.98180866241455
NEG01062,0,49_81,val,80.99233314069464,7.340043912717571,91.04832458496094,2.30612850189209
NEG01063,0,42_79,train,80.34739718964182,7.159580912529148,339.1525573730469,13.632198333740234
NEG01064,0,46_77,train,80.6395088745827,6.972086005247938,1277.411376953125,13.414721488952637
NEG01065,0,48_76,train,80.87460352097264,6.884451711678593,1142.154296875,12.83039665222168
NEG01066,0,44_75,test,80.50591199096998,6.7918833994577765,1659.063232421875,13.043469429016112
NEG01067,0,48_77,train,80.88594186894728,7.009706830617265,1344.152587890625,13.634925842285156
NEG01068,0,44_85,val,80.5035935175547,7.714384680209382,169.1778564453125,4.470641136169434
NEG01069,0,45_81,train,80.63112721113353,7.364252766014643,585.0101318359375,14.36638069152832
NEG01070,0,46_80,val,80.69246322902613,7.253662032431437,520.360595703125,14.37779712677002
NEG01071,0,42_77,val,80.29966766484928,7.029360904656097,50.051536560058594,13.20622444152832
NEG01072,0,42_80,train,80.35644614551887,7.267208404078116,314.1749572753906,9.347492218017578
NEG01073,0,50_82,val,81.01550936354681,7.424037225776557,90.35847473144533,2.591427087783813
NEG01074,0,52_77,test,81.26078057837644,7.024924455717579,267.5663452148437,8.314842224121094
NEG01075,0,45_79,train,80.5570235779533,7.20142705660008,571.9326171875,12.43211269378662
NEG01076,0,49_76,train,80.97986780910256,6.878065166407241,1174.769775390625,13.693946838378906
NEG01077,0,46_80,val,80.66124007312351,7.306160822720753,482.4708862304688,9.864490509033203
NEG01078,0,49_77,test,80.91069625944411,7.007359350223706,1249.638427734375,16.831274032592773
NEG01079,0,52_77,test,81.25186641386445,6.988543793065072,362.9888610839844,9.117352485656738
NEG01080,0,52_79,test,81.20439900907917,7.183821243106021,328.1084899902344,14.845375061035156
NEG01081,0,46_76,train,80.65563741925033,6.960045725205116,1265.46240234375,14.818254470825195
NEG01082,0,49_76,train,80.9330222695505,6.893884098789878,1211.678466796875,11.188980102539062
NEG01083,0,42_81,test,80.33417537579012,7.329464123313031,117.64263916015624,11.883068084716797
NEG01084,0,41_76,train,80.19818781961837,6.884883883434435,188.28929138183597,14.767181396484377
NEG01085,0,48_76,train,80.89485331329816,6.881513813438466,1139.634033203125,14.554388046264648
NEG01086,0,42_78,train,80.361833143247,7.101396791100607,97.83415222167967,16.030611038208008
NEG01087,0,52_79,test,81.21345037190962,7.148260973003436,256.17041015625,7.534576416015625
NEG01088,0,43_84,test,80.4165093288679,7.680148437186856,119.32892608642578,7.024021148681641
NEG01089,0,44_79,train,80.52553042017675,7.204549311628669,582.6633911132812,17.260770797729492
NEG01090,0,42_78,train,80.28586834934815,7.118267406494419,46.86936569213867,10.457752227783203
NEG01091,0,49_81,val,80.95619242633911,7.366999561884521,102.14020538330078,6.309306144714356
NEG01092,0,48_75,test,80.85206837257232,6.851283737392665,1545.7005615234375,25.36777114868164
NEG01093,0,46_84,val,80.70773095942383,7.632878771960323,444.7332763671875,19.87993431091309
NEG01094,0,41_81,val,80.2295864800086,7.349540872115789,75.84648895263672,4.525132656097412
NEG01095,0,41_80,test,80.22538002483874,7.314668397202486,113.94027709960938,6.883278846740723
NEG01096,0,43_83,train,80.39207646060967,7.53476174985607,124.35301971435548,3.886019706726074
NEG01097,0,44_79,train,80.49373361127118,7.158322454650444,287.2259826660156,9.345802307128906
NEG01098,0,40_76,val,80.14823949985848,6.93683747179536,46.22853469848633,9.067529678344728
NEG01099,0,50_76,val,81.0763132165933,6.936152003568397,820.1126098632812,17.882457733154297
NEG01100,0,41_76,train,80.2377645812725,6.945703715817522,76.48471069335938,13.62119483947754
NEG01101,0,46_75,val,80.64395675085147,6.813700006847405,1283.800048828125,13.74936866760254
NEG01102,0,44_77,train,80.47685161847673,7.031152692192815,753.25146484375,12.799132347106934
NEG01103,0,43_74,train,80.44525891582407,6.72410079971487,104.8461456298828,14.35140609741211
NEG01104,0,45_81,train,80.6155811116266,7.372602366676634,496.0974731445313,13.019938468933104
NEG01105,0,48_84,train,80.89736457524664,7.625650149061878,128.75775146484375,3.612536191940308
NEG01106,0,45_80,val,80.55497219032087,7.327211321928431,564.2598266601562,16.82906723022461
NEG01107,0,43_79,train,80.4037762627944,7.200733510504706,646.4244384765625,29.63274955749512
NEG01108,0,47_80,train,80.76540378787693,7.2720758967830195,471.3540344238281,5.767185211181641
NEG01109,0,47_80,train,80.74405508639889,7.302149536850849,470.3376770019531,7.744812965393066
NEG01110,0,41_79,test,80.24566725863518,7.232716625729833,171.01768493652344,18.81698036193848
NEG01111,0,43_80,val,80.3814446756087,7.25398220608899,145.4327392578125,17.152576446533203
NEG01112,0,43_77,train,80.36864037214556,6.985644230380106,149.74368286132812,14.089794158935549
NEG01113,0,43_77,train,80.40612099413642,6.9951824326403,67.14016723632812,9.37074851989746
NEG01114,0,44_81,train,80.4744798019579,7.391364411399407,190.9707489013672,6.382201194763184
NEG01115,0,42_84,train,80.32321927095268,7.614250652146705,127.13925170898438,11.495189666748049
NEG01116,0,44_80,train,80.51632939973287,7.302075666545194,539.6385498046875,23.012582778930664
NEG01117,0,46_81,train,80.72630239622411,7.392510307462493,961.073974609375,18.07883071899414
NEG01118,0,41_74,val,80.24042450056922,6.7775416970916975,178.26397705078125,15.178146362304688
NEG01119,0,50_75,test,81.01851413848696,6.798838669625184,1877.874267578125,13.413002014160156
NEG01120,0,42_75,train,80.36305238795836,6.787189523678083,33.648773193359375,5.909664154052734
NEG01121,0,44_76,test,80.50062928682335,6.960957705336623,487.781494140625,17.171783447265625
NEG01122,0,41_79,test,80.2138781577978,7.191951682862569,112.66397094726562,15.630666732788086
NEG01123,0,45_80,val,80.60341414819895,7.238382550396206,573.5545654296875,18.917205810546875
NEG01124,0,52_78,train,81.18925217190521,7.069315421168821,1041.705078125,18.696502685546875
NEG01125,0,44_75,test,80.53825015377674,6.8741736637317175,1214.6513671875,18.98935890197754
NEG01126,0,44_79,train,80.46276515866131,7.229903704090923,227.91505432128903,7.723668575286865
NEG01127,0,41_80,test,80.2090930089347,7.248599635105156,77.59182739257812,8.995071411132812
NEG01128,0,52_78,train,81.2394837602211,7.120221023738762,229.93585205078125,4.326398849487305
NEG01129,0,50_80,train,81.01367207259923,7.261817087361518,94.44628143310548,2.3719160556793213
NEG01130,0,45_78,test,80.6037700600046,7.134212583846873,667.583740234375,15.853261947631836
NEG01131,0,47_76,train,80.81160450241664,6.875949111752185,1851.4798583984373,11.10310173034668
NEG01132,0,41_78,test,80.25182305742548,7.119157478895652,243.50509643554688,16.101573944091797
NEG01133,0,45_81,train,80.58528750712217,7.410121627692682,567.5819091796875,15.840231895446776
NEG01134,0,43_82,train,80.40989928718133,7.483579511062506,155.10516357421875,4.593482971191406
NEG01135,0,41_76,train,80.26901604622492,6.913739586787271,59.72944641113281,14.321800231933594
NEG01136,0,43_77,train,80.41858336324573,6.976589286561613,328.1562805175781,28.26649475097656
NEG01137,0,44_84,train,80.49244727208935,7.6551566741476735,149.37319946289062,7.012763023376465
NEG01138,0,46_88,val,80.6929799668635,8.041651030967852,164.90884399414062,1.5821053981781006
NEG01139,0,50_81,test,81.04194949842666,7.368027007165685,96.45220947265624,0.7559676766395569
NEG01140,0,44_75,test,80.49606887589044,6.861015394878565,1415.2767333984375,20.32929992675781
NEG01141,0,45_79,train,80.57047678807825,7.186112933353967,579.9052734375,17.20990753173828
NEG01142,0,48_77,train,80.82606821342745,6.966186692183523,1974.556884765625,12.51350212097168
NEG01143,0,43_74,train,80.39692390147333,6.780337507805136,456.7840576171875,18.7222843170166
NEG01144,0,44_82,val,80.49347641426769,7.436996887934303,318.7935485839844,27.98295211791992
NEG01145,0,44_73,test,80.47977858515694,6.6762979009896535,216.60025024414065,13.972684860229492
NEG01146,0,52_78,train,81.2404185429749,7.058048105367568,660.1360473632812,27.371082305908203
NEG01147,0,42_79,train,80.34121672614489,7.21352096807444,253.10269165039065,11.288763046264648
NEG01148,0,42_79,train,80.29028382920052,7.165355804364748,77.56709289550781,9.752649307250977
NEG01149,0,39_72,train,80.00844213203608,6.550622824879441,12.549053192138672,5.768990516662598
NEG01150,0,41_76,train,80.25304980817018,6.958451320505343,35.98581314086914,9.082220077514648
NEG01151,0,49_83,test,80.917943579598,7.569471773390568,109.48236083984376,3.703251838684082
NEG01152,0,46_78,val,80.65465252804059,7.079571387629764,912.2509765625,16.850439071655273
NEG01153,0,46_81,train,80.71885992251148,7.358764437391978,791.51171875,18.3226318359375
NEG01154,0,48_77,train,80.82335244637702,7.046762074064198,1738.8360595703125,11.531087875366213
NEG01155,0,46_76,train,80.72628021498349,6.91924895104451,1392.267822265625,12.181367874145508
NEG01156,0,51_76,test,81.17793141641317,6.965287132403746,1113.321533203125,20.414947509765625
NEG01157,0,49_76,train,80.9569210617005,6.962079710635128,936.11669921875,19.72633171081543
NEG01158,0,47_75,train,80.76461999464154,6.872909012229333,1858.56640625,7.436327934265137
NEG01159,0,48_76,train,80.8440983857932,6.9560860457635645,1524.364501953125,21.460309982299805
NEG01160,0,48_83,val,80.89252426960267,7.535022208256717,136.71737670898438,10.055068969726562
NEG01161,0,49_79,val,80.97458245202641,7.194476037562594,191.11903381347656,16.366107940673828
NEG01162,0,48_76,train,80.88971137188211,6.9574212163705305,1120.52197265625,12.077180862426758
NEG01163,0,44_83,test,80.52999094297014,7.55668876160846,229.294677734375,11.605279922485352
NEG01164,0,42_80,train,80.35737654180431,7.319730921141073,90.96745300292967,7.229995250701904
NEG01165,0,50_79,train,81.0642341520866,7.17874766663033,143.90097045898438,5.227083206176758
NEG01166,0,45_77,train,80.56711686093361,7.030985879031711,809.251220703125,25.904705047607425
NEG01167,0,50_81,test,81.00047869811192,7.380519967540914,205.4107360839844,25.71206283569336
NEG01168,0,45_78,test,80.63434285083127,7.121732554018909,1060.626953125,16.603199005126953
NEG01169,0,44_76,test,80.48014215755366,6.932856338532689,531.651123046875,25.53763961791992
NEG01170,0,42_79,train,80.302157611851,7.195885950402425,90.78396606445312,14.204830169677734
NEG01171,0,44_85,val,80.53999745561732,7.743473392199233,314.8456420898437,19.73588180541992
NEG01172,0,46_83,train,80.66645189164886,7.514680392902775,368.7544555664063,8.079736709594727
NEG01173,0,44_84,train,80.45651731504846,7.620093088031854,139.01815795898438,4.553327560424805
NEG01174,0,41_79,test,80.23395569997153,7.215983194391008,170.43885803222656,14.695030212402344
NEG01175,0,49_79,val,80.98003575887456,7.227912997101674,196.3919677734375,18.522674560546875
NEG01176,0,46_84,val,80.64601111616597,7.6366848880322,345.5493469238281,12.617494583129885
NEG01177,0,49_81,val,80.91562149956596,7.372784726885183,547.2399291992188,22.12520980834961
NEG01178,0,42_80,train,80.35240130270016,7.276947966053509,235.5083923339844,18.3729190826416
NEG01179,0,48_75,test,80.81964133416835,6.835305114379221,2225.75244140625,23.445188522338867
NEG01180,0,47_80,train,80.7692209644752,7.267533431419869,500.6477661132813,12.707271575927734
NEG01181,0,42_80,train,80.3618489522698,7.303909015647502,138.6002197265625,15.831805229187012
NEG01182,0,43_79,train,80.45329132963326,7.175611286297791,242.1649169921875,10.90517807006836
NEG01183,0,46_81,train,80.6505886816152,7.396258702136326,471.8707885742188,20.84521484375
NEG01184,0,46_81,train,80.65064876527445,7.341711779096579,467.958984375,8.58505630493164
NEG01185,0,50_79,train,81.04819770570246,7.183556708736895,133.62271118164062,6.916373252868652
NEG01186,0,49_81,val,80.9817249950979,7.353506950777036,84.23762512207031,4.570623397827148
NEG01187,0,49_75,test,80.92431207660373,6.865002352524053,1232.67529296875,10.345233917236328
NEG01188,0,43_79,train,80.43403103282523,7.215654359631741,254.37039184570312,12.472112655639648
NEG01189,0,42_87,train,80.35712506639425,7.928776167914583,119.85210418701172,3.1852424144744877
NEG01190,0,42_76,val,80.29051938621028,6.87976067372445,53.6064682006836,10.69043254852295
NEG01191,0,49_81,val,80.9918247312942,7.36725401274139,83.6198959350586,1.896440029144287
NEG01192,0,43_84,test,80.38594028064048,7.642457205344961,115.69912719726562,3.573317050933838
NEG01193,0,54_75,train,81.38960968552968,6.874216554182171,937.154541015625,33.30413818359375
NEG01194,0,44_79,train,80.4936796476857,7.173088869854705,272.39764404296875,10.525796890258787
NEG01195,0,52_77,test,81.18611072113387,6.996917296693243,1168.406982421875,31.02484893798828
NEG01196,0,41_76,train,80.23786338243835,6.92084461184687,54.610984802246094,12.138057708740234
NEG01197,0,46_81,train,80.70734364765968,7.3419336101683985,765.1260375976562,24.950477600097656
NEG01198,0,42_77,val,80.29492710012504,6.990350861847586,177.87939453125,13.24663543701172
NEG01199,0,45_84,train,80.61750932017864,7.618718469418067,421.2127990722656,8.443232536315918
NEG01200,0,46_83,train,80.694860262659,7.525887534076128,496.3618774414063,17.389556884765625
NEG01201,0,47_76,train,80.73932623814898,6.914591664594618,1452.987060546875,14.741535186767578
NEG01202,0,49_79,val,80.95781286063564,7.209790206118204,176.62005615234375,8.936683654785156
NEG01203,0,42_76,val,80.27592369588845,6.936357671954699,61.65369415283203,14.378171920776367
NEG01204,0,47_77,val,80.81603625539597,6.99723684496019,1957.8729248046875,11.295170783996582
NEG01205,0,42_79,train,80.35770746734813,7.208298527631862,218.92919921875,12.7845458984375
NEG01206,0,46_82,train,80.71212226295772,7.504592298882199,790.4425659179688,20.154937744140625
NEG01207,0,46_77,train,80.6492654739702,6.996215421871447,1264.9676513671875,27.067604064941406
NEG01208,0,48_83,val,80.87471578258594,7.567919472002323,410.5093994140625,21.07710647583008
NEG01209,0,42_79,train,80.36580505472135,7.183267307445343,234.35589599609372,7.789512634277344
NEG01210,0,43_80,val,80.36940866374057,7.283431694698423,145.7154541015625,10.630500793457031
NEG01211,0,48_82,test,80.87213887896651,7.500203708843295,338.4039306640625,16.070274353027344
NEG01212,0,43_74,train,80.38407736016832,6.765720795956304,40.882232666015625,7.128306865692139
NEG01213,0,45_84,train,80.55798133630304,7.637358953782276,224.30612182617188,12.1312255859375
NEG01214,0,44_82,val,80.48879818087502,7.448029426262537,357.05181884765625,28.512676239013672
NEG01215,0,45_77,train,80.55913434526633,6.999493240713156,1055.868896484375,13.124228477478027
NEG01216,0,43_85,train,80.4161688310942,7.772880069900589,113.95726013183594,3.3514857292175293
NEG01217,0,41_75,val,80.2681017054379,6.8262437645187966,45.64509963989258,5.055923461914063
NEG01218,0,44_79,train,80.47944004085004,7.158475299672019,283.865966796875,8.826610565185547
NEG01219,0,45_80,val,80.54796900439871,7.256529143362459,533.9367065429688,9.96070957183838
NEG01220,0,46_76,train,80.69903818998486,6.916173148719573,1387.73828125,11.1845121383667
NEG01221,0,50_75,test,81.06110677106615,6.849519349969837,578.1806640625,28.83260154724121
NEG01222,0,41_79,test,80.25770515368004,7.221178169763521,186.1294860839844,13.624330520629885
NEG01223,0,47_83,train,80.77228743985452,7.585700002266239,432.6258239746094,19.097240447998047
NEG01224,0,46_82,train,80.63821001007086,7.46553229816461,365.5791320800781,11.321907043457031
NEG01225,0,46_89,train,80.70009019943038,8.051487975251343,162.6748504638672,2.280428886413574
NEG01226,0,52_78,train,81.19398825090653,7.143882830770216,310.4299011230469,10.781725883483888
NEG01227,0,44_83,test,80.52586717742741,7.579710317129372,190.6282958984375,9.47321891784668
NEG01228,0,41_81,val,80.22479777041549,7.344997686505991,84.51029968261719,9.48784637451172
NEG01229,0,46_76,train,80.65356768342053,6.9080597202663085,1359.70751953125,10.888106346130373
NEG01230,0,38_72,train,79.99659749409732,6.551882214665757,19.05211639404297,8.564027786254883
NEG01231,0,51_77,train,81.10211327547565,6.983710825696981,945.1775512695312,17.9967041015625
NEG01232,0,48_84,train,80.90258396556038,7.669541245259813,113.93663024902344,2.076534509658813
NEG01233,0,42_75,train,80.30688399127595,6.813117567671873,53.55528259277344,9.626808166503906
NEG01234,0,42_83,train,80.36107055152074,7.562151973710797,100.794189453125,2.9433393478393555
NEG01235,0,49_75,test,80.95045833259572,6.840034428571469,1203.7423095703125,24.078521728515625
NEG01236,0,41_78,test,80.2615027860193,7.06123450030523,33.85802459716797,7.342768669128418
NEG01237,0,49_81,val,80.98411934608279,7.368494223033412,81.7772445678711,1.5856266021728516
